user,item,rating
99999,671250671,
99999,671528203,
99999,671534645,
99999,671793888,
99999,679442405,
99999,679723110,
99999,679731725,
99999,068480087X,
99999,743206029,
99999,743418204,
99999,767905180,
99999,786868619,
99999,786886307,
99999,080410946X,
99999,805063889,
99999,1573228583,
99999,1592400876,
99999,61098035,
99999,140042210,
99999,312282990,
99999,345423402,
99999,374525641,
99999,042518904X,
99999,440422256,
99999,441627404,
99999,446310492,
99999,451124340,
99999,451454243,
99999,553569058,
99999,553576925,
99999,055357695X,
99999,679439382,
99999,679454497,
99999,802135196,
99999,081297106X,
99999,1853260282,
99999,60009241,
99999,60926317,
99999,61030430,
99999,61031445,
99999,61054143,
99999,61054151,
99999,61097101,
99999,61098361,
99999,70212570,
99999,140099832,
99999,140177396,
99999,140374248,
99999,142001821,
99999,312961324,
99999,312966806,
99999,312980159,
99999,312983824,
99999,312986343,
99999,316602051,
99999,345303067,7
99999,345311396,
99999,345313151,
99999,345316770,
99999,345317580,
99999,345404777,
99999,345447867,
99999,345453387,
99999,373250118,
99999,038000321X,
99999,380711524,
99999,380718839,
99999,380817683,
99999,385323638,
99999,385335830,
99999,385336179,
99999,385420161,
99999,385503822,
99999,385508042,
99999,385510438,
99999,385511612,
99999,393308804,
99999,394580567,
99999,399150897,
99999,425129586,
99999,425157466,
99999,425183750,
99999,425184129,
99999,440110653,
99999,440241413,
99999,446343455,
99999,446364703,
99999,446387878,
99999,446519138,
99999,446600768,
99999,446601640,
99999,446603422,
99999,446611476,
99999,449006522,
99999,044922046X,
99999,449911594,
99999,451124383,
99999,451131517,
99999,451146425,
99999,451163494,
99999,451184726,
99999,451192001,
99999,451204956,
99999,452277337,
99999,452281784,
99999,515109509,
99999,515119520,
99999,515127396,
99999,525947671,
99999,553210092,
99999,553212583,
99999,055356773X,
99999,553574639,
99999,553574663,
99999,553574671,
99999,553576801,
99999,553578316,
99999,553580221,
99999,067088300X,
99999,671683993,
99999,671864173,
99999,671894455,
99999,679434046,
99999,679745203,
99999,679879242,
99999,684833395,
99999,684853949,
99999,684872153,
99999,688163165,
99999,740704818,
99999,743407083,
99999,743437640,
99999,743448642,
99999,743456866,
99999,786884592,
99999,871136791,
99999,887307876,
99999,1401300316,
99999,1551665301,
99999,1551666650,
99999,1558744606,
99999,1573221937,
99999,60549270,
99999,014100018X,
99999,312265867,
99999,312983867,
99999,373218036,
99999,373218435,
99999,037325024X,
99999,373483503,
99999,373483546,
99999,373835876,
99999,380814390,
99999,038542017X,
99999,425178579,
99999,440215900,
99999,440241162,
99999,446524131,
99999,446605360,
99999,446610550,
99999,451173392,
99999,451197410,
99999,451197747,
99999,452283027,
99999,515114006,
99999,051511779X,
99999,515118559,
99999,515129224,
99999,553272837,
99999,553294903,
99999,553561618,
99999,553573616,
99999,055358068X,
99999,553583980,
99999,671003593,
99999,671014196,
99999,671702513,
99999,671708635,3
99999,671732277,
99999,671868713,
99999,679751602,
99999,068483376X,
99999,074322423X,
99999,743406184,
99999,1551668300,
99999,1558746463,
99999,61093343,
99999,345354648,
99999,345402308,
99999,345402871,
99999,425121259,
99999,425144372,
99999,440178002,
99999,446356832,
99999,446360589,
99999,446610178,
99999,446611085,
99999,446612626,
99999,451202317,
99999,515128600,
99999,553260960,
99999,553281798,
99999,842321934,
99999,842342702,
99999,60920084,
99999,61092177,
99999,99387913,
99999,99422042,
99999,99747200,
99999,99771519,
99999,140620109,
99999,312291639,
99999,330262130,
99999,330485385,
99999,349101779,
99999,038000917X,
99999,380715430,
99999,380727501,
99999,380820293,
99999,385490445,
99999,385494246,
99999,385720114,
99999,449221180,
99999,451167716,
99999,515107867,
99999,552124753,
99999,552128481,
99999,552134643,
99999,553208845,
99999,553348981,
99999,679426159,
99999,749313528,
99999,765341972,
99999,805019367,
99999,860680649,
99999,1573221112,
99999,1573229385,
99999,1573229725,
99999,1861976127,
99999,385306024,
99999,385316917,
99999,425105334,
99999,440221315,
99999,451142934,
99999,451173317,
99999,553106651,
99999,671525433,
99999,671642561,
99999,671670646,
99999,671670662,
99999,743211375,
99999,074343627X,
99999,743467523,
99999,60001453,
99999,006091565X,
99999,61031070,
99999,61092045,
99999,61099341,
99999,61099481,
99999,312978367,
99999,345311485,
99999,345379365,
99999,345396936,
99999,345404769,
99999,345420438,
99999,034543448X,
99999,373226918,
99999,373825021,
99999,380005255,
99999,380725584,
99999,425077047,
99999,425090787,
99999,425114236,
99999,425115801,
99999,425135721,
99999,425142868,
99999,425150143,
99999,425162788,
99999,425168220,
99999,440212189,
99999,044022425X,
99999,440225299,
99999,440484332,
99999,446354732,
99999,446600415,
99999,446604534,
99999,449216861,
99999,451128370,
99999,451160533,
99999,451176812,
99999,452262143,
99999,515093556,
99999,553234811,
99999,553250426,
99999,553250531,
99999,553263226,8
99999,553282816,
99999,553285343,
99999,670855030,
99999,671003941,
99999,671867318,
99999,684832178,
99999,804108749,
99999,812575717,
99999,842329269,
99999,842329277,
99999,842329293,
99999,842332278,
99999,842332286,
99999,842332340,
99999,865471185,
99999,971263906,
99999,1551664348,
99999,60931418,
99999,375712925,
99999,375719180,
99999,385315147,
99999,385337639,
99999,425181111,
99999,446527017,
99999,446527785,
99999,449213358,
99999,449911519,
99999,451202341,
99999,515127221,
99999,671776800,
99999,684814994,
99999,684867621,
99999,1400032717,
99999,140481389,
99999,345342968,5
99999,380730200,
99999,440147956,
99999,440213029,
99999,451191153,
99999,670865796,
99999,670878847,
99999,679731148,
99999,688177859,
99999,078670621X,
99999,1559029838,
99999,1573229083,
99999,312979479,
99999,034530988X,
99999,380804557,
99999,440174643,
99999,446400157,
99999,449219399,
99999,553293354,
99999,553580906,
99999,670839809,
99999,671724738,
99999,684800713,
99999,743431030,
99999,345441036,
99999,345444884,
99999,373834284,
99999,380001411,
99999,380709562,
99999,380723638,
99999,425131769,
99999,425140946,
99999,042517736X,
99999,044020447X,
99999,044023512X,
99999,449212084,
99999,553581023,
99999,671023209,
99999,671737627,
99999,671737791,
99999,684871270,
99999,60083948,
99999,60914653,
99999,014016930X,
99999,142000663,
99999,312147015,
99999,380716542,
99999,038533348X,
99999,385474547,
99999,038548951X,
99999,399142282,
99999,039914465X,
99999,440127793,
99999,048627263X,
99999,671510126,
99999,679886370,
99999,767905938,
99999,786869216,
99999,811811409,
99999,1400033543,
99999,66214122,
99999,373218540,
99999,373270976,
99999,037348397X,
99999,373484887,
99999,373484895,
99999,373484909,
99999,385319568,
99999,399145087,
99999,399149392,
99999,399149848,
99999,042518286X,
99999,440236665,
99999,446609145,
99999,449006530,
99999,451201558,
99999,451202856,
99999,451204891,
99999,515128015,
99999,515131210,
99999,553295977,
99999,553580388,
99999,055358264X,
99999,067102535X,
99999,671034006,
99999,671035452,
99999,743457951,
99999,821769340,
99999,821775863,
99999,1551668912,
99999,006001203X,
99999,61099686,
99999,156528207,
99999,425180964,
99999,446353957,
99999,451197429,
99999,451409361,
99999,515109746,
99999,61020699,
99999,61020702,
99999,61020710,
99999,142003727,
99999,425174344,
99999,441000916,
99999,441001971,
99999,441002935,
99999,441003745,
99999,441004520,
99999,441005241,
99999,441005748,
99999,441007813,
99999,441008534,
99999,441009239,
99999,441304834,
99999,441478123,
99999,446532452,
99999,055329461X,
99999,553562614,
99999,553566067,
99999,553572040,
99999,055357258X,
99999,553578359,
99999,786868015,
99999,155166884X,
99999,425142485,
99999,042518109X,
99999,446530077,
99999,446530522,
99999,446670251,
99999,451205421,
99999,525934251,
99999,312958129,
99999,345392825,
99999,038072118X,
99999,743236742,
99999,836218655,
99999,836218817,
99999,61015725,
99999,345441788,
99999,425100650,
99999,684853507,
99999,743211383,
99999,767902521,
99999,804109729,
99999,1853260010,
99999,1853260150,
99999,1853260207,
99999,1880418568,
99999,6547834,
99999,60192119,
99999,60930187,
99999,60936231,
99999,61091790,
99999,91867770,
99999,99800403,
99999,140265988,
99999,312144075,
99999,330267388,
99999,330332775,
99999,380814021,
99999,413537900,
99999,440225078,
99999,446613436,
99999,552131059,
99999,552998486,
99999,671026682,
99999,749305401,
99999,894805770,
99999,1551668246,
99999,1860492592,
99999,8873122933,
99999,60512806,
99999,60977477,
99999,312971397,
99999,316693286,
99999,345390458,
99999,399144714,
99999,425134350,
99999,451204530,
99999,553576143,
99999,60988649,
99999,64400565,
99999,64407055,
99999,64408655,
99999,64410129,
99999,312140940,
99999,312982518,
99999,316779237,
99999,345389964,
99999,034540047X,
99999,345409329,
99999,345422317,
99999,345435249,
99999,375724370,
99999,380804700,
99999,440224713,
99999,446527033,
99999,451203593,
99999,451410319,
99999,451525264,
99999,452282268,
99999,553584375,
99999,067168390X,
99999,679432477,
99999,1400031362,
99999,60932759,
99999,60976241,
99999,61099325,
99999,312974256,
99999,316777730,
99999,316781142,
99999,345409876,
99999,375706062,
99999,380978415,
99999,425169871,
99999,440401585,
99999,441005489,
99999,446517984,
99999,446610399,
99999,553212451,
99999,553269631,
99999,553349481,
99999,553574752,
99999,067945960X,
99999,688177867,
99999,1566840287,
99999,1576737330,
99999,1878424114,
99999,373483880,
99999,373483899,
99999,380775840,
99999,553297260,
99999,671870114,
99999,684835983,
99999,684853515,
99999,805059555,
99999,61091464,
99999,61099643,
99999,140386335,
99999,375504397,
99999,038533558X,
99999,425099334,
99999,440114330,
99999,044020271X,
99999,440212812,
99999,446612731,
99999,449225151,
99999,451179285,
99999,051512608X,
99999,051513449X,
99999,515136530,
99999,553264079,
99999,553266578,
99999,553287303,
99999,590453653,
99999,312284683,
99999,312971125,
99999,345415000,
99999,345459202,
99999,373835922,
99999,380603764,
99999,380753006,
99999,385315236,
99999,385424736,
99999,425144429,
99999,425145301,
99999,425150984,
99999,425183971,
99999,440202507,
99999,446523569,
99999,446611808,
99999,449223043,
99999,515116173,
99999,515118230,
99999,515124893,
99999,515136263,
99999,553278592,
99999,553293761,
99999,553568701,
99999,553579835,
99999,553584014,
99999,679433740,
99999,688170528,
99999,743237196,
99999,786890436,
99999,1551667193,
99999,1551669498,
99999,1558745017,
99999,61097853,
99999,64400581,
99999,64472272,
99999,312288115,
99999,312306326,
99999,345318862,
99999,345404785,
99999,373250134,
99999,373250142,
99999,373250193,
99999,373250207,
99999,373250282,
99999,385333412,
99999,038550926X,
99999,439049989,
99999,440220653,
99999,440235154,
99999,440419468,
99999,446691798,
99999,451160312,
99999,055328942X,
99999,553578308,
99999,553582801,
99999,609807900,
99999,670894605,
99999,743469801,
99999,767907817,
99999,894803204,
99999,1558745157,
99999,61000043,
99999,345438825,
99999,395083567,
99999,425169863,
99999,380730847,
99999,380732688,
99999,440242002,
99999,446667900,
99999,553284363,
99999,553582364,
99999,684803968,
99999,60096195,
99999,61092606,
99999,140067779,
99999,312924801,
99999,312978332,
99999,345350685,
99999,345367650,
99999,345397819,
99999,345409671,
99999,373250223,
99999,375414053,
99999,375705171,
99999,380720191,
99999,038081479X,
99999,380818973,
99999,385336810,
99999,385729332,
99999,425098648,
99999,425101452,
99999,425130711,
99999,425179230,
99999,440404193,
99999,446602698,
99999,449225046,
99999,451181379,
99999,451409256,
99999,452282128,
99999,515124621,
99999,553580930,
99999,590453661,
99999,059045367X,
99999,590457225,
99999,590466186,
99999,590494457,
99999,671769200,
99999,767912233,
99999,767916069,
99999,770422632,
99999,081296683X,
99999,886777844,
99999,1573220876,
99999,1885171080,
99999,60168013,
99999,006099486X,
99999,140042393,
99999,140257934,
99999,140265686,
99999,140270590,
99999,312272057,
99999,316780812,
99999,316782262,
99999,345416260,
99999,375406182,
99999,375501371,
99999,375700269,
99999,037570910X,
99999,380719185,
99999,440129389,
99999,446352764,
99999,452269652,
99999,525946829,
99999,553280589,
99999,553582526,
99999,553587188,
99999,553801929,
99999,670873926,
99999,067091021X,
99999,679457313,
99999,679721886,
99999,743454529,
99999,743466527,
99999,804113475,
99999,812969812,
99999,842332251,
99999,60173289,
99999,60936363,
99999,60976497,
99999,61030597,
99999,61093335,
99999,61096113,
99999,99394316,
99999,140280553,
99999,015100692X,
99999,312199430,
99999,312201656,
99999,312263120,
99999,312983417,
99999,345450728,
99999,373484232,
99999,374121230,
99999,375406530,
99999,375412824,
99999,375501347,
99999,380619458,
99999,380820145,
99999,038531695X,
99999,385317093,
99999,385318073,
99999,385425473,
99999,385490992,
99999,385508417,
99999,039304016X,
99999,039914739X,
99999,425170349,
99999,425179613,
99999,440209803,
99999,440223571,
99999,440224071,
99999,440225817,
99999,440235774,
99999,440236851,
99999,440237300,
99999,044652087X,
99999,446676098,
99999,446677450,
99999,449205878,
99999,451186648,
99999,451207521,
99999,452281903,
99999,553096060,
99999,553256696,
99999,670869902,
99999,670894370,
99999,671003364,
99999,671034057,
99999,671774670,
99999,679446486,
99999,679447156,
99999,068487217X,
99999,743225724,
99999,743457943,
99999,771060548,
99999,842373195,
99999,943233437,
99999,1551662604,
99999,1570613818,
99999,1583224890,
99999,1882723007,
99999,345366239,
99999,345422384,
99999,375413596,
99999,375502025,
99999,385337116,
99999,440217563,
99999,553248642,
99999,671787454,
99999,688156134,
99999,1400031346,
99999,1400077826,
99999,99245027,
99999,042510107X,
99999,425186709,
99999,451207645,
99999,679412956,
99999,60542128,
99999,316603287,
99999,316603570,
99999,316693006,
99999,316693200,
99999,316693251,
99999,316969680,
99999,345360001,
99999,345422392,
99999,373218400,
99999,373218419,
99999,373218486,
99999,373218966,
99999,373484003,
99999,373484224,
99999,373484410,
99999,373484836,
99999,373790899,
99999,375401598,
99999,385306040,
99999,038531292X,
99999,385313012,
99999,385315309,
99999,385335431,
99999,385335466,
99999,385335490,
99999,385336314,
99999,385421982,
99999,385472943,
99999,385493800,
99999,399147128,
99999,399151060,
99999,425155188,
99999,425168131,
99999,042517140X,
99999,425173631,
99999,425181464,
99999,425183181,
99999,042518630X,
99999,425189031,
99999,440486599,
99999,446527041,
99999,446527130,
99999,446609323,
99999,515110973,
99999,515114693,
99999,515116068,
99999,515116750,
99999,515119652,
99999,553265741,
99999,671027581,
99999,671525425,
99999,671568833,
99999,671568841,
99999,679433015,
99999,679433023,
99999,679454470,
99999,679454489,
99999,743245520,
99999,743456173,
99999,1551666758,
99999,1551667436,
99999,1551668084,
99999,1551668947,
99999,1551669390,
99999,155166951X,
99999,20442203,
99999,61044431,
99999,141001771,
99999,312963297,
99999,312971362,
99999,312989393,
99999,345300203,
99999,345391810,
99999,034539657X,
99999,373250215,
99999,380796090,
99999,393312836,
99999,399141065,
99999,399143947,
99999,399146008,
99999,425119653,
99999,425140032,
99999,425163385,
99999,440170842,
99999,440220696,
99999,440225825,
99999,446601985,
99999,446607274,
99999,446608009,
99999,446611379,
99999,449005569,
99999,449005836,
99999,451180429,
99999,451184386,
99999,451205774,
99999,451208765,
99999,451408888,
99999,451519841,
99999,515119784,
99999,515126098,
99999,525941673,
99999,525946233,
99999,552998001,
99999,553299506,
99999,553569082,
99999,553572202,
99999,553578243,
99999,553802496,
99999,670031062,
99999,670813648,
99999,670835382,
99999,671036505,
99999,671443283,
99999,671755064,
99999,671793543,
99999,671880608,
99999,684853523,
99999,684856603,
99999,812565959,
99999,821770209,
99999,842345523,
99999,1551666952,
99999,61092002,
99999,399150439,
99999,425097609,
99999,440217520,
99999,440220793,
99999,446353205,
99999,515133876,
99999,553286587,
99999,553298178,
99999,067179356X,
99999,812509250,
99999,886773520,
99999,886774012,
99999,345404793,
99999,552137030,
99999,552140295,
99999,552146153,
99999,552999954,
99999,575400951,
99999,380005239,
99999,380815923,
99999,425080021,
99999,440225272,
99999,553297988,
99999,679763309,
99999,743411250,
99999,60085452,
99999,671737619,
99999,767914767,
99999,60176806,
99999,60517794,
99999,006440188X,
99999,99604302,
99999,140280464,
99999,312113420,
99999,380701340,
99999,380721643,
99999,038072362X,
99999,380725827,
99999,380808072,
99999,385480016,
99999,385507593,
99999,394281802,
99999,425178951,
99999,425188787,
99999,425190641,
99999,440295858,
99999,451207947,
99999,61000175,
99999,140092323,
99999,142004278,
99999,015602943X,
99999,330489461,
99999,345356535,
99999,345434498,
99999,374527229,
99999,375758992,
99999,380698714,
99999,380816547,
99999,380816555,
99999,425116417,
99999,440145465,
99999,440184622,
99999,440236053,
99999,440237688,
99999,446600253,
99999,515127485,
99999,515128821,
99999,515130966,
99999,525947299,
99999,525947914,
99999,688163173,
99999,821769367,
99999,1400030382,
99999,1551669153,
99999,156439611,
99999,385334923,
99999,385482388,
99999,446613843,
99999,451456521,
99999,553562967,
99999,553801821,
99999,140003180X,
99999,312979886,
99999,038072880X,
99999,399142851,
99999,425132935,
99999,042513329X,
99999,425147517,
99999,425167801,
99999,425190749,
99999,440207835,
99999,440216745,
99999,440237262,
99999,044048474X,
99999,441010512,
99999,446603082,
99999,446606251,
99999,446678457,
99999,449219372,
99999,451162188,
99999,451179188,
99999,515122491,
99999,553285920,
99999,553572210,
99999,060980619X,
99999,671028383,
99999,671795554,
99999,804107491,
99999,884046818,
99999,1551667002,
99999,1551669021,
99999,1931561648,
99999,60929871,
99999,345416880,
99999,553377884,
99999,679417796,
99999,140620125,
99999,345434803,
99999,380804697,
99999,393307050,
99999,425178102,
99999,440212561,
99999,440415632,
99999,446518581,
99999,451190491,
99999,451190521,
99999,451190548,
99999,451190556,
99999,451190572,
99999,552998931,
99999,671517643,
99999,767908171,
99999,875421180,
99999,61099155,
99999,316666009,
99999,345452534,
99999,039914787X,
99999,399148701,
99999,446530891,
99999,006092988X,
99999,60932139,
99999,60964049,
99999,61030643,
99999,61092037,
99999,014006690X,
99999,140131558,
99999,140348107,
99999,014034991X,
99999,140430113,
99999,226500578,
99999,316785261,
99999,345316509,
99999,345434471,
99999,380726254,
99999,399141464,
99999,399145923,
99999,039914613X,
99999,399148779,
99999,425137457,
99999,440123925,
99999,440226414,
99999,446530387,
99999,449203794,
99999,449211479,
99999,449217493,
99999,449911004,
99999,451180410,
99999,451199685,
99999,451204301,
99999,486264645,
99999,515129941,
99999,553212478,
99999,553258915,
99999,553572512,
99999,067172262X,
99999,671868691,
99999,679732241,
99999,684810387,
99999,684841347,
99999,743212002,
99999,786866845,
99999,786889608,
99999,812551486,
99999,812967240,
99999,821767852,
99999,967231434,
99999,60090375,
99999,380756269,
99999,380789892,
99999,440223016,
99999,044023574X,
99999,044990928X,
99999,515115630,
99999,515132187,
99999,552143774,
99999,553585681,
99999,067189109X,
99999,088396631X,
99999,6550681,
99999,60008024,
99999,60198346,
99999,60809833,
99999,60830956,
99999,60929790,
99999,60932813,
99999,60970790,
99999,60977744,
99999,61000019,
99999,61000027,
99999,61013439,
99999,61032093,
99999,61040347,
99999,61056774,5
99999,61092088,
99999,61092533,
99999,61092886,
99999,61096083,
99999,61096105,
99999,61099015,
99999,66211611,
99999,99244926,
99999,99263815,
99999,99279274,
99999,99289520,
99999,99727412,
99999,140089225,
99999,014023828X,
99999,140286276,
99999,140296409,
99999,140430725,
99999,140440046,
99999,141007338,
99999,141301155,
99999,142004030,
99999,142004235,
99999,151006903,
99999,312171838,
99999,312313810,
99999,312981260,
99999,312983212,
99999,312985207,
99999,316153915,
99999,316154059,
99999,316154075,
99999,316693294,
99999,316693324,
99999,316779490,
99999,316789976,
99999,345307674,
99999,345346491,
99999,345350472,
99999,345354613,
99999,345387554,
99999,345404319,
99999,345404475,
99999,345409973,
99999,345418018,
99999,345423429,
99999,345425707,
99999,345428307,
99999,345430573,
99999,345432401,
99999,345450892,
99999,345452550,
99999,345452569,
99999,345452577,
99999,345453816,
99999,373250185,
99999,373711646,
99999,037540256X,
99999,037541309X,
99999,375701427,
99999,375701907,
99999,037570924X,
99999,375756981,
99999,375758453,
99999,037582233X,
99999,380600129,
99999,380711079,
99999,380712040,
99999,380726289,
99999,380728273,
99999,380765462,
99999,380784491,
99999,380792648,
99999,380805995,
99999,380808080,
99999,038081093X,
99999,038081918X,
99999,385199570,
99999,385234104,
99999,385260083,
99999,385333064,
99999,385507607,
99999,385720467,
99999,385722192,
99999,394223802,
99999,399133143,
99999,399138250,
99999,399145990,
99999,039914675X,
99999,399147381,
99999,399148027,
99999,399148639,
99999,425108937,
99999,425120279,
99999,425152499,
99999,425179559,
99999,425180050,
99999,425182886,
99999,425184226,
99999,425187055,
99999,432534220,
99999,440194784,
99999,440214009,
99999,440216842,
99999,044021873X,
99999,440222028,
99999,044022859X,
99999,440235146,
99999,440235804,
99999,440236061,
99999,440236754,
99999,044024126X,
99999,440295653,
99999,440343690,
99999,440407524,
99999,440445450,
99999,440514428,
99999,446350109,
99999,446516570,
99999,446519804,
99999,446600474,
99999,446601853,
99999,446608122,
99999,446608386,
99999,446608602,
99999,446611638,
99999,446613053,
99999,446676071,
99999,449002985,
99999,449208133,
99999,449213323,
99999,449223345,
99999,449232921,
99999,451149513,6
99999,451157443,
99999,451162145,
99999,451166604,
99999,451187903,
99999,451188454,
99999,451188489,
99999,451191137,
99999,451203070,
99999,451204948,
99999,451205626,
99999,451208080,
99999,451210638,
99999,451408977,
99999,451409000,
99999,451409159,
99999,451451430,
99999,452278902,
99999,452279178,
99999,486284999,
99999,515103969,
99999,515111279,
99999,515132268,
99999,051513290X,
99999,515134368,
99999,515134384,
99999,051513595X,
99999,515136557,
99999,517149257,
99999,052594527X,
99999,525945636,
99999,552131075,
99999,552142352,
99999,552147680,
99999,552149519,
99999,552999458,
99999,553249002,
99999,553250256,
99999,553268449,
99999,553273604,
99999,553278746,
99999,553280147,
99999,553290266,
99999,553295608,
99999,553377876,
99999,055337933X,
99999,553382179,
99999,553560735,
99999,553561278,
99999,553562398,
99999,553566040,
99999,553572393,
99999,553573403,10
99999,553575090,
99999,553580272,
99999,553582763,
99999,553583360,
99999,553583956,
99999,553800973,
99999,553801341,
99999,553802461,
99999,571154913,
99999,571216420,
99999,590634275,
99999,609608444,
99999,609809547,
99999,670805149,
99999,670825379,
99999,670851086,
99999,670868361,
99999,670891576,
99999,671001809,
99999,671011375,
99999,671015648,
99999,671034022,
99999,671042556,
99999,671434225,
99999,067150987X,
99999,671525751,
99999,671525832,
99999,671657860,
99999,671660632,
99999,671742760,
99999,671759213,
99999,671797050,
99999,671798782,
99999,671867083,
99999,676973094,
99999,679410325,
99999,679430946,
99999,679450408,
99999,679454454,
99999,679459618,
99999,679459626,
99999,679771476,
99999,679776818,
99999,679777547,
99999,684195976,
99999,684831546,
99999,684835959,
99999,684842696,
99999,684862719,
99999,684863472,
99999,684864843,
99999,684865742,
99999,684871262,
99999,688149111,
99999,688162827,
99999,743222245,
99999,743225325,
99999,743230051,
99999,743233468,
99999,743262174,
99999,743406176,
99999,743418220,
99999,743448677,
99999,743454146,
99999,743477081,
99999,749324740,
99999,753804700,
99999,765341174,
99999,765342987,
99999,767903579,
99999,770429033,
99999,786819146,
99999,786885688,
99999,786889616,
99999,786889667,
99999,802132758,
99999,802132952,
99999,080213825X,
99999,804106436,
99999,811825558,
99999,812550307,
99999,821772341,
99999,826308791,
99999,836218515,
99999,084232920X,
99999,842329285,
99999,1551666510,
99999,1551667894,
99999,1551668378,
99999,1551668726,
99999,1551669234,
99999,1551669293,
99999,1573223328,
99999,1841721522,
99999,1844262553,
99999,1853260002,
99999,1853261580,
99999,1857022424,
99999,193156146X,
99999,2070360024,
99999,2253044903,
99999,2266104535,
99999,2290311782,
99999,3150000017,
99999,325722575X,
99999,3257227809,
99999,3257229534,
99999,3379015180,
99999,3404148665,
99999,3423202327,
99999,3426029553,
99999,3442092981,
99999,3442413338,
99999,3442433495,
99999,3442437407,
99999,3442453305,
99999,3442541751,
99999,3492045170,
99999,349913599X,
99999,3548359698,
99999,8497593588,
99999,8806142100,
99999,8807813025,
99999,316143464,
99999,373250126,
99999,452284295,
99999,743464672,
99999,767913000,
99999,804114609,
99999,61032425,
99999,61095540,
99999,312973055,
99999,380817144,
99999,515130125,
99999,671870963,
99999,684841177,
99999,765340747,
99999,786817879,
99999,812513738,
99999,618129022,
99999,689714335,
99999,345453409,
99999,671000306,
99999,451196716,
99999,670813028,
99999,743455967,
99999,380725835,
99999,425177351,
99999,044023719X,
99999,375708111,
99999,380814811,
99999,452281679,
99999,684801051,
99999,155166576X,
99999,1580628362,
99999,553106341,
99999,006440630X,
99999,767915593,
99999,61000280,
99999,385475713,
99999,042519485X,
99999,671000314,
99999,671023187,
99999,671047329,
99999,671415085,
99999,812517725,
99999,425164349,
99999,553268929,
99999,770423345,
99999,770428827,
99999,312960344,
99999,380780879,
99999,425097773,
99999,425174808,
99999,446364762,
99999,449002411,
99999,449212750,
99999,515094773,
99999,515099511,
99999,051511054X,
99999,515123471,
99999,553230212,
99999,553560271,
99999,553574604,
99999,671001132,
99999,786886463,
99999,1551666561,
99999,671786601,
99999,821772953,
99999,451207246,
99999,380724987,
99999,812540336,
99999,451152190,
99999,767915054,
99999,64472795,
99999,380754843,
99999,765343436,
99999,1558746161,
99999,380703122,
99999,425138232,
99999,451191145,
99999,553264613,
99999,553582925,
99999,671519816,
99999,671726889,
99999,671741039,
99999,60505885,
99999,61006629,
99999,310205719,
99999,440343194,
99999,446671002,
99999,140296298,
99999,425174018,
99999,452266637,
99999,553801376,
99999,067169071X,
99999,1551668459,
99999,812971043,
99999,61020648,
99999,375826688,
99999,812551478,
99999,60090383,
99999,440236169,
99999,590112899,
99999,399147284,
99999,076790382X,
99999,812542835,
99999,345323440,
99999,60513640,
99999,440314887,
99999,671742515,
99999,140132708,
99999,037570485X,
99999,684849690,
99999,078688939X,
99999,1551669307,
99999,140386645,
99999,156011042,
99999,440222826,
99999,679760806,
99999,877733759,
99999,452283868,
99999,486282112,
99999,515121487,
99999,590453688,
99999,590629786,
99999,679425268,
99999,679745653,
99999,805019375,
99999,553278355,
99999,316735027,
99999,1550548913,
99999,395869463,
99999,425166929,
99999,553580280,
99999,345388771,
99999,394571029,
99999,553351397,
99999,425184234,
99999,440220688,
99999,446602345,
99999,515094978,
99999,804108587,
99999,812513711,
99999,60508302,
99999,61031089,
99999,345425308,
99999,373835124,
99999,380762587,
99999,380793342,
99999,051513225X,
99999,055358183X,
99999,671744208,
99999,1551666022,
99999,399143165,
99999,399143904,
99999,515131741,
99999,671871005,
99999,380814803,
99999,671702505,
99999,61013315,
99999,034539092X,
99999,440225590,
99999,451168690,
99999,1400031699,
99999,312982615,
99999,440237416,
99999,515134279,
99999,345395069,
99999,038070613X,
99999,446610232,
99999,055310666X,
99999,804108447,
99999,425141551,
99999,1573228214,
99999,446364622,
99999,345308980,
99999,28604199,
99999,749309423,
99999,345440765,
99999,842329161,
99999,679732411,
99999,671756443,
99999,312205406,
99999,670894494,
99999,312993536,
99999,440210690,
99999,553106643,
99999,812522397,
99999,60955775,
99999,088730866X,
99999,374480095,
99999,451203933,
99999,553283685,
99999,441004326,
99999,812548094,
99999,812580354,
99999,1551666847,
99999,805019359,
99999,380788624,
99999,553281747,
99999,345427653,
99999,679736042,
99999,61020680,
99999,042518045X,
99999,891075275,
99999,60391448,
99999,385501560,
99999,452281881,
99999,743225422,
99999,886777631,
99999,446527297,
99999,553584480,
99999,380784505,
99999,440235502,
99999,425154882,
99999,451408462,
99999,20442408,
99999,525941908,
99999,345358791,
99999,679732764,
99999,156012197,
99999,60185147,
99999,312950586,
99999,044022473X,
99999,449003701,
99999,671025341,
99999,671793578,
99999,140042520,
99999,1573225126,
99999,312275420,
99999,553213695,
99999,590846280,
99999,920668372,
99999,679751319,
99999,316346624,
99999,044661095X,
99999,446675776,
99999,553211757,
99999,142000361,
99999,771055706,
99999,345333926,
99999,330330373,
99999,375701214,
99999,399146652,
99999,312981589,
99999,345335287,
99999,891076182,
99999,61091944,
99999,446521582,
99999,552146986,
99999,552134627,
99999,525945725,
99999,034911675X,
